,Amda,Augmix,Batch Size,DeepAugment,Epochs,Hydra Amda,Hydra Loss,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,LearningRate,Loss,Network,Path,Prune Ratio,Scaling,SupCon Loss,Supcon Amda,Teacher,Temperature,WeightDecay,kd_T,kd_mixture
90,True,True,,True,30,,,14.459997415542603,31.780266761779778,55.89756965637207,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/0,,1,,,AMDA ResNet50,,8e-05,3,0.5
90,True,True,,True,30,,,17.69999861717224,37.73626685142517,57.69529342651367,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/1,,1,,,AMDA ResNet50,,8e-05,3,0.5
90,True,True,,True,30,,,24.819999933242798,48.18480014801025,64.9508535861969,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/2,,1,,,AMDA ResNet50,,8e-05,3,0.5
90,True,True,,True,30,,,49.059998989105225,70.53812742233276,78.09751629829407,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/3,,1,,,AMDA ResNet50,,8e-05,3,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,13.239997625350952,29.956799745559692,54.630109667778015,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,14.740002155303955,32.806396484375,56.35669827461243,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,18.379998207092285,37.75866627693176,59.90041494369507,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.5
90,True,True,256.0,True,30,True,KnowledgeDistill,27.920001745224,48.37066531181335,66.51577949523926,0.005,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.5_lr_0.005_decay_8e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,8e-05,3,0.5
90,True,True,,True,30,,,14.219999313354492,31.63866400718689,55.341437458992004,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/0,,1,,,AMDA ResNet50,,4e-05,3,0.7
90,True,True,,True,30,,,16.860002279281616,37.73840069770813,58.645886182785034,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/1,,1,,,AMDA ResNet50,,4e-05,3,0.7
90,True,True,,True,30,,,23.799997568130493,48.613864183425896,64.31712508201599,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/2,,1,,,AMDA ResNet50,,4e-05,3,0.7
90,True,True,,True,30,,,43.62000226974487,64.58079814910889,79.13217842578888,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/3,,1,,,AMDA ResNet50,,4e-05,3,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,12.779998779296875,29.78293895721435,54.08044457435608,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,4e-05,3,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,14.300000667572021,32.259470224380486,56.311431527137756,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,4e-05,3,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,17.879998683929443,37.25706934928894,59.628814458847046,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,4e-05,3,0.7
90,True,True,256.0,True,30,True,KnowledgeDistill,26.399999856948853,47.88506627082824,66.56751036643982,0.007,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.7_lr_0.007_decay_4e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,4e-05,3,0.7
90,True,True,,True,30,,,12.84000277519226,30.32052516937256,53.692448139190674,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/0,,1,,,AMDA ResNet50,,5e-05,3,0.8
90,True,True,,True,30,,,15.939998626708984,35.97786426544189,55.73590397834778,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/1,,1,,,AMDA ResNet50,,5e-05,3,0.8
90,True,True,,True,30,,,21.979999542236328,42.76293516159057,62.39006817340851,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/2,,1,,,AMDA ResNet50,,5e-05,3,0.8
90,True,True,,True,30,,,41.07999801635742,64.45040106773376,74.2951363325119,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/3,,1,,,AMDA ResNet50,,5e-05,3,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,11.419999599456787,28.244799375534058,52.224522829055786,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,13.40000033378601,31.250667572021477,54.649507999420166,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/finetune/1,20.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,16.500002145767212,36.10560297966003,58.22555720806122,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/finetune/2,40.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.8
90,True,True,256.0,True,30,True,KnowledgeDistill,24.819999933242798,46.43440246582031,65.81738293170929,0.053,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_3_mixture_0.8_lr_0.053_decay_5e-05/finetune/3,80.0,1,KnowledgeDistill,True,AMDA ResNet50,,5e-05,3,0.8
90,True,True,,True,30,,,14.079999923706055,31.35120272636413,55.425503849983215,0.092,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.0_lr_0.092_decay_3e-05/0,,1,,,AMDA ResNet50,,3e-05,4,0.0
90,True,True,,True,30,,,17.14000105857849,35.13306975364685,57.70822465419769,0.092,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.0_lr_0.092_decay_3e-05/1,,1,,,AMDA ResNet50,,3e-05,4,0.0
90,True,True,,True,30,,,24.65999722480774,44.92053389549255,63.819193840026855,0.092,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.0_lr_0.092_decay_3e-05/2,,1,,,AMDA ResNet50,,3e-05,4,0.0
90,True,True,,True,30,,,49.65999722480774,67.81599521636963,79.57190871238708,0.092,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.0_lr_0.092_decay_3e-05/3,,1,,,AMDA ResNet50,,3e-05,4,0.0
90,True,True,,True,30,,,13.620001077651978,30.299466848373406,55.27030527591705,0.02,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.3_lr_0.02_decay_9e-05/0,,1,,,AMDA ResNet50,,9e-05,4,0.3
90,True,True,,True,30,,,17.419999837875366,37.34506368637085,57.81815946102142,0.02,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.3_lr_0.02_decay_9e-05/1,,1,,,AMDA ResNet50,,9e-05,4,0.3
90,True,True,,True,30,,,24.940001964569092,47.48293161392212,62.60993182659149,0.02,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.3_lr_0.02_decay_9e-05/2,,1,,,AMDA ResNet50,,9e-05,4,0.3
90,True,True,,True,30,,,46.35999798774719,66.89413189888,75.64019709825516,0.02,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.3_lr_0.02_decay_9e-05/3,,1,,,AMDA ResNet50,,9e-05,4,0.3
90,True,True,,True,30,,,13.120001554489136,30.31092882156372,54.3003112077713,0.036,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.6_lr_0.036_decay_6e-05/0,,1,,,AMDA ResNet50,,6e-05,4,0.6
90,True,True,,True,30,,,16.759997606277466,35.6549322605133,57.00336396694183,0.036,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.6_lr_0.036_decay_6e-05/1,,1,,,AMDA ResNet50,,6e-05,4,0.6
90,True,True,,True,30,,,25.520002841949463,48.53839874267578,62.41593360900879,0.036,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.6_lr_0.036_decay_6e-05/2,,1,,,AMDA ResNet50,,6e-05,4,0.6
90,True,True,,True,30,,,45.340001583099365,65.29733538627625,75.71132928133011,0.036,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.6_lr_0.036_decay_6e-05/3,,1,,,AMDA ResNet50,,6e-05,4,0.6
90,True,True,256.0,True,30,True,KnowledgeDistill,11.799997091293335,28.254663944244378,52.66425311565399,0.036,KnowledgeDistill,resnet18,/work/dlclarge2/agnihotr-shashank-pruneshift/hyperparameter_analysis/kd_4_mixture_0.6_lr_0.036_decay_6e-05/finetune/0,10.0,1,KnowledgeDistill,True,AMDA ResNet50,,6e-05,4,0.6
